0.001000,0.0035,-0.0498,0.9629,0.964
0.002000,0.0038,-0.0524,0.9565,0.958
0.005000,0.0021,-0.0557,0.9578,0.959
0.013000,-0.0026,-0.0571,0.9628,0.964
0.015000,-0.0065,-0.0572,0.9709,0.973
0.019000,-0.0083,-0.0586,0.9794,0.981
0.024000,-0.0094,-0.0593,0.9915,0.993
0.029000,-0.0127,-0.0580,1.0026,1.004
0.034000,-0.0132,-0.0568,1.0115,1.013
0.039000,-0.0137,-0.0540,1.0183,1.020
0.045000,-0.0132,-0.0504,1.0212,1.023
0.049000,-0.0105,-0.0481,1.0226,1.024
0.053000,-0.0088,-0.0462,1.0210,1.022
0.058000,-0.0076,-0.0438,1.0173,1.018
0.063000,-0.0066,-0.0407,1.0118,1.013
0.068000,-0.0055,-0.0385,1.0051,1.006
0.073000,-0.0049,-0.0355,1.0021,1.003
0.078000,-0.0044,-0.0320,0.9971,0.998
0.083000,-0.0049,-0.0319,0.9955,0.996
0.087000,-0.0053,-0.0308,0.9929,0.993
0.092000,-0.0060,-0.0325,0.9929,0.993
0.097000,-0.0063,-0.0331,0.9932,0.994
0.102000,-0.0052,-0.0326,0.9906,0.991
0.107000,-0.0031,-0.0321,0.9885,0.989
0.112000,-0.0023,-0.0338,0.9858,0.986
0.116000,-0.0026,-0.0369,0.9846,0.985
0.121000,-0.0022,-0.0391,0.9851,0.986
0.127000,-0.0026,-0.0389,0.9867,0.987
0.131000,-0.0038,-0.0442,0.9887,0.990
0.136000,-0.0043,-0.0473,0.9928,0.994
0.140000,-0.0051,-0.0500,0.9965,0.998
0.146000,-0.0077,-0.0532,1.0010,1.002
0.155000,-0.0083,-0.0548,1.0067,1.008
0.162000,-0.0079,-0.0557,1.0092,1.011
0.165000,-0.0054,-0.0559,1.0114,1.013
0.170000,-0.0071,-0.0580,1.0130,1.015
0.175000,-0.0074,-0.0540,1.0149,1.016
0.180000,-0.0047,-0.0540,1.0128,1.014
0.184000,-0.0035,-0.0528,1.0123,1.014
0.189000,-0.0013,-0.0521,1.0087,1.010
0.194000,-0.0006,-0.0495,1.0033,1.004
0.199000,0.0003,-0.0493,0.9960,0.997
0.204000,-0.0004,-0.0467,0.9914,0.993
0.208000,0.0013,-0.0463,0.9883,0.989
0.214000,0.0020,-0.0444,0.9882,0.989
0.218000,0.0023,-0.0435,0.9881,0.989
0.223000,0.0021,-0.0445,0.9878,0.989
0.228000,0.0006,-0.0430,0.9890,0.990
0.233000,0.0016,-0.0425,0.9922,0.993
0.238000,0.0007,-0.0423,0.9961,0.997
0.242000,-0.0014,-0.0423,0.9980,0.999
0.248000,-0.0011,-0.0425,0.9997,1.001
0.252000,-0.0034,-0.0447,1.0015,1.002
0.257000,-0.0054,-0.0470,1.0026,1.004
0.262000,-0.0077,-0.0476,1.0030,1.004
0.267000,-0.0104,-0.0481,1.0004,1.002
0.272000,-0.0123,-0.0483,0.9995,1.001
0.276000,-0.0140,-0.0492,0.9965,0.998
0.281000,-0.0155,-0.0501,0.9942,0.996
0.286000,-0.0149,-0.0498,0.9933,0.995
0.291000,-0.0146,-0.0503,0.9932,0.995
0.296000,-0.0154,-0.0506,0.9925,0.994
0.301000,-0.0179,-0.0500,0.9919,0.993
0.306000,-0.0185,-0.0483,0.9926,0.994
