0.002000,0.0167,-0.0827,0.9844,0.988
0.002000,0.0178,-0.0864,0.9890,0.993
0.007000,0.0128,-0.0843,0.9981,1.002
0.017000,0.0118,-0.0855,1.0049,1.009
0.021000,0.0121,-0.0867,1.0124,1.016
0.026000,0.0090,-0.0860,1.0138,1.018
0.031000,0.0082,-0.0865,1.0144,1.018
0.036000,0.0090,-0.0855,1.0124,1.016
0.041000,0.0106,-0.0795,1.0070,1.010
0.046000,0.0126,-0.0784,1.0014,1.005
0.050000,0.0122,-0.0773,0.9929,0.996
0.055000,0.0126,-0.0740,0.9900,0.993
0.060000,0.0144,-0.0717,0.9882,0.991
0.065000,0.0159,-0.0698,0.9861,0.989
0.070000,0.0173,-0.0677,0.9861,0.989
0.075000,0.0198,-0.0651,0.9863,0.989
0.080000,0.0222,-0.0626,0.9886,0.991
0.084000,0.0233,-0.0612,0.9909,0.993
0.089000,0.0238,-0.0607,0.9953,0.997
0.094000,0.0233,-0.0604,0.9980,1.000
0.099000,0.0215,-0.0599,1.0024,1.004
0.104000,0.0209,-0.0593,1.0055,1.008
0.109000,0.0213,-0.0608,1.0060,1.008
0.114000,0.0210,-0.0627,1.0039,1.006
0.118000,0.0208,-0.0616,0.9983,1.000
0.123000,0.0189,-0.0635,0.9921,0.994
0.128000,0.0166,-0.0676,0.9859,0.988
0.133000,0.0142,-0.0700,0.9832,0.986
0.138000,0.0135,-0.0711,0.9828,0.985
0.142000,0.0144,-0.0740,0.9837,0.987
0.148000,0.0152,-0.0759,0.9871,0.990
0.152000,0.0159,-0.0771,0.9935,0.997
0.157000,0.0143,-0.0767,0.9982,1.001
0.162000,0.0128,-0.0780,1.0046,1.008
0.167000,0.0127,-0.0794,1.0117,1.015
0.172000,0.0137,-0.0784,1.0173,1.020
0.176000,0.0131,-0.0797,1.0207,1.024
0.182000,0.0134,-0.0814,1.0228,1.026
0.186000,0.0150,-0.0803,1.0237,1.027
0.191000,0.0145,-0.0811,1.0220,1.025
0.196000,0.0151,-0.0795,1.0216,1.025
0.201000,0.0154,-0.0782,1.0142,1.017
0.210000,0.0181,-0.0760,1.0064,1.009
0.215000,0.0200,-0.0735,0.9982,1.001
0.220000,0.0195,-0.0715,0.9917,0.994
0.225000,0.0225,-0.0706,0.9861,0.989
0.230000,0.0197,-0.0706,0.9817,0.984
0.235000,0.0231,-0.0697,0.9810,0.984
0.240000,0.0242,-0.0668,0.9811,0.984
0.244000,0.0266,-0.0674,0.9845,0.987
0.249000,0.0300,-0.0672,0.9887,0.991
0.254000,0.0272,-0.0673,0.9937,0.996
0.259000,0.0279,-0.0684,0.9977,1.000
0.264000,0.0264,-0.0684,1.0011,1.004
0.269000,0.0239,-0.0693,1.0026,1.005
0.274000,0.0224,-0.0708,1.0044,1.007
0.278000,0.0188,-0.0725,1.0035,1.006
0.283000,0.0160,-0.0731,1.0008,1.004
0.288000,0.0131,-0.0733,0.9974,1.000
0.293000,0.0098,-0.0740,0.9926,0.995
0.298000,0.0078,-0.0750,0.9885,0.991
0.303000,0.0063,-0.0761,0.9860,0.989
0.307000,0.0037,-0.0751,0.9829,0.986
0.314000,0.0008,-0.0745,0.9827,0.986
0.317000,0.0017,-0.0740,0.9851,0.988
0.322000,0.0026,-0.0734,0.9912,0.994
0.327000,0.0039,-0.0728,0.9980,1.001
0.332000,0.0055,-0.0713,1.0053,1.008
0.337000,0.0080,-0.0697,1.0130,1.015
0.341000,0.0098,-0.0700,1.0180,1.020
0.347000,0.0111,-0.0668,1.0207,1.023
0.351000,0.0117,-0.0654,1.0199,1.022
0.356000,0.0134,-0.0644,1.0170,1.019
0.361000,0.0120,-0.0623,1.0094,1.011
0.366000,0.0117,-0.0626,1.0043,1.006
0.371000,0.0111,-0.0608,0.9936,0.996
0.375000,0.0100,-0.0618,0.9884,0.990
0.381000,0.0085,-0.0604,0.9875,0.989
0.385000,0.0086,-0.0606,0.9892,0.991
0.390000,0.0109,-0.0595,0.9935,0.995
0.395000,0.0136,-0.0592,0.9905,0.992
0.400000,0.0188,-0.0625,0.9865,0.989
0.409000,0.0205,-0.0602,0.9823,0.984
0.414000,0.0214,-0.0627,0.9827,0.985
0.419000,0.0253,-0.0665,0.9811,0.984
0.424000,0.0267,-0.0667,0.9820,0.985
0.429000,0.0303,-0.0671,0.9791,0.982
0.434000,0.0316,-0.0701,0.9798,0.983
0.439000,0.0290,-0.0710,0.9836,0.987
0.443000,0.0282,-0.0703,0.9893,0.992
0.448000,0.0243,-0.0741,0.9984,1.001
0.453000,0.0197,-0.0735,1.0074,1.010
0.458000,0.0188,-0.0737,1.0144,1.017
0.463000,0.0181,-0.0721,1.0207,1.023
0.468000,0.0145,-0.0704,1.0248,1.027
0.472000,0.0116,-0.0705,1.0234,1.026
0.477000,0.0092,-0.0706,1.0220,1.024
0.482000,0.0097,-0.0698,1.0202,1.023
0.487000,0.0094,-0.0682,1.0146,1.017
0.492000,0.0090,-0.0647,1.0078,1.010
0.497000,0.0100,-0.0592,0.9982,1.000
0.502000,0.0097,-0.0541,0.9876,0.989
0.507000,0.0097,-0.0493,0.9795,0.981
0.511000,0.0113,-0.0454,0.9746,0.976
0.516000,0.0133,-0.0428,0.9715,0.973
0.521000,0.0158,-0.0409,0.9700,0.971
0.526000,0.0182,-0.0402,0.9728,0.974
0.531000,0.0198,-0.0407,0.9798,0.981
0.536000,0.0225,-0.0427,0.9871,0.988
0.540000,0.0269,-0.0437,0.9925,0.994
0.545000,0.0299,-0.0460,0.9989,1.000
0.550000,0.0332,-0.0518,1.0017,1.004
0.555000,0.0327,-0.0552,1.0035,1.006
0.560000,0.0336,-0.0582,1.0036,1.006
0.565000,0.0354,-0.0601,1.0015,1.004
0.570000,0.0351,-0.0637,1.0003,1.003
0.574000,0.0356,-0.0668,1.0012,1.004
0.579000,0.0342,-0.0694,1.0035,1.006
0.584000,0.0304,-0.0712,1.0065,1.009
0.589000,0.0289,-0.0746,1.0053,1.008
0.594000,0.0232,-0.0790,1.0038,1.007
0.599000,0.0147,-0.0833,1.0023,1.006
0.608000,0.0095,-0.0853,1.0041,1.008
0.614000,0.0093,-0.0842,0.9966,1.000
0.618000,0.0147,-0.0814,0.9767,0.980
0.623000,0.0185,-0.0781,0.9613,0.965
0.628000,0.0192,-0.0724,0.9941,0.997
0.633000,0.0141,-0.0668,1.0138,1.016
0.637000,0.0096,-0.0616,1.0319,1.034
0.642000,0.0036,-0.0593,1.0333,1.035
0.648000,-0.0035,-0.0541,1.0238,1.025
0.652000,-0.0104,-0.0505,1.0086,1.010
0.657000,-0.0136,-0.0455,0.9968,0.998
0.662000,-0.0119,-0.0419,0.9911,0.992
0.667000,-0.0068,-0.0378,0.9930,0.994
0.672000,0.0030,-0.0333,0.9986,0.999
0.676000,0.0133,-0.0332,1.0024,1.003
0.681000,0.0190,-0.0324,1.0058,1.007
0.686000,0.0212,-0.0315,1.0074,1.008
0.691000,0.0210,-0.0332,1.0053,1.006
0.696000,0.0193,-0.0365,1.0008,1.002
0.701000,0.0164,-0.0402,0.9938,0.995
0.705000,0.0149,-0.0443,0.9883,0.989
0.710000,0.0132,-0.0481,0.9839,0.985
0.715000,0.0114,-0.0508,0.9785,0.980
0.720000,0.0126,-0.0549,0.9765,0.978
0.725000,0.0127,-0.0582,0.9768,0.979
0.730000,0.0110,-0.0620,0.9804,0.982
0.735000,0.0124,-0.0639,0.9857,0.988
0.739000,0.0133,-0.0674,0.9941,0.996
0.744000,0.0132,-0.0703,1.0054,1.008
0.749000,0.0178,-0.0742,1.0165,1.019
0.754000,0.0201,-0.0741,1.0273,1.030
0.759000,0.0201,-0.0736,1.0357,1.038
0.764000,0.0180,-0.0727,1.0364,1.039
0.769000,0.0186,-0.0699,1.0304,1.033
0.773000,0.0180,-0.0692,1.0256,1.028
0.778000,0.0163,-0.0678,1.0107,1.013
0.783000,0.0180,-0.0636,0.9963,0.998
0.788000,0.0162,-0.0584,0.9836,0.985
0.793000,0.0140,-0.0513,0.9756,0.977
0.803000,0.0130,-0.0491,0.9735,0.975
0.807000,0.0134,-0.0464,0.9700,0.971
0.812000,0.0130,-0.0449,0.9680,0.969
0.817000,0.0179,-0.0435,0.9700,0.971
0.822000,0.0212,-0.0404,0.9731,0.974
0.827000,0.0244,-0.0410,0.9787,0.980
0.832000,0.0230,-0.0418,0.9834,0.985
0.836000,0.0260,-0.0418,0.9888,0.990
0.841000,0.0274,-0.0413,0.9922,0.993
0.846000,0.0284,-0.0461,0.9935,0.995
0.851000,0.0304,-0.0490,0.9959,0.998
0.856000,0.0287,-0.0498,0.9970,0.999
0.861000,0.0277,-0.0524,0.9917,0.993
0.866000,0.0241,-0.0550,0.9834,0.985
0.870000,0.0220,-0.0560,0.9774,0.979
0.875000,0.0212,-0.0564,0.9678,0.970
0.881000,0.0187,-0.0599,0.9603,0.962
0.885000,0.0173,-0.0624,0.9581,0.960
0.890000,0.0172,-0.0639,0.9608,0.963
0.894000,0.0161,-0.0652,0.9648,0.967
0.900000,0.0149,-0.0641,0.9724,0.975
0.904000,0.0156,-0.0629,0.9823,0.984
0.909000,0.0173,-0.0616,0.9948,0.997
0.914000,0.0176,-0.0603,1.0073,1.009
0.919000,0.0166,-0.0595,1.0185,1.020
0.924000,0.0163,-0.0571,1.0280,1.030
0.928000,0.0159,-0.0517,1.0329,1.034
0.934000,0.0152,-0.0495,1.0329,1.034
0.938000,0.0122,-0.0470,1.0249,1.026
0.943000,0.0078,-0.0445,1.0131,1.014
0.948000,0.0039,-0.0418,1.0014,1.002
0.953000,-0.0026,-0.0422,0.9894,0.990
0.958000,-0.0055,-0.0433,0.9804,0.981
0.962000,-0.0091,-0.0409,0.9740,0.975
0.967000,-0.0112,-0.0399,0.9694,0.970
0.972000,-0.0160,-0.0425,0.9740,0.975
0.977000,-0.0179,-0.0399,0.9834,0.984
0.982000,-0.0208,-0.0451,0.9970,0.998
0.987000,-0.0151,-0.0452,1.0104,1.011
0.992000,-0.0141,-0.0479,1.0210,1.022
1.001000,-0.0085,-0.0489,1.0265,1.028
1.006000,-0.0107,-0.0515,1.0247,1.026
1.011000,-0.0099,-0.0548,1.0223,1.024
1.016000,-0.0087,-0.0558,1.0191,1.021
1.021000,-0.0083,-0.0591,1.0191,1.021
1.026000,-0.0086,-0.0608,1.0210,1.023
1.031000,-0.0103,-0.0621,1.0226,1.025
1.035000,-0.0101,-0.0625,1.0274,1.029
1.040000,-0.0130,-0.0639,1.0336,1.036
1.045000,-0.0148,-0.0651,1.0422,1.044
1.050000,-0.0162,-0.0624,1.0468,1.049
1.055000,-0.0143,-0.0617,1.0483,1.050
1.059000,-0.0136,-0.0576,1.0479,1.050
1.065000,-0.0131,-0.0522,1.0427,1.044
1.069000,-0.0123,-0.0480,1.0359,1.037
1.074000,-0.0134,-0.0425,1.0241,1.025
